Datetime,Tweet Id,Text,Username
2020-07-24 21:20:34+00:00,1286773290225278978,"Me bringing up elephant tits: THEYRE IN THE FRONT 

My coworkers: pls stop 

Me: ITS SO THE BABYS TRUNK DOESNT GET IN THE WAY 

My coworkers: pls that’s enough 

Me: THE KIWI BIRTHS AN EGG THE SIZE OF ITS BODY. HERES A PIC",nosrednaseilyk
2020-07-24 20:50:08+00:00,1286765632437071872,"@KatyJayne101 4th line down that picture of thing like a pig with a horn on its nose .. it’s an elephant isn’t it? Person, pig thing, er.... women .... er....camera .. action. 🤔- see they were worried but to be Presidential ya gotta be smart , The Drs were amazed ..Psst.that Fauci-lost it.😳",asymetricjockey
2020-07-24 20:12:37+00:00,1286756190807105537,"@VaporeonStan @Buttleaf_ Yes it is lol, its a royal Indian elephant which is a reference to Britain imperializing India and how it was the jewel of the crown or whatever, India and Britain have a ton of history",PokeOnion
2020-07-24 19:44:25+00:00,1286749093239324677,"@emmyymayy Its been a week, a box of antibiotics and I've still got my horrific bites, I've never known anything like it, they started off tiny, and then by the next day i had one foot and one elephants ankle 🤦🏻‍♀️ i hope they dont do that to you!!",torijoliver
2020-07-24 19:27:30+00:00,1286744837002334209,"Desmond Tutu says, 
'If you are neutral in situations of injustice, you have chosen the side of the oppressor. If an elephant has its foot on the tail of a mouse, and you say that you are neutral, the mouse will not appreciate your neutrality.”",AkabirSaadia
2020-07-24 19:13:50+00:00,1286741397891162112,"Desmond Tutu says, 
'If you are neutral in situations of injustice, you have chosen the side of the oppressor. If an elephant has its foot on the tail of a mouse, and you say that you are neutral, the mouse will not appreciate your neutrality.'",AkabirSaadia
2020-07-24 19:06:57+00:00,1286739666251776005,"@BDUTT @themojo_in its a awesome movie with a message, starts with ashab e fhil, incedent of elephant, no face shown of Prophet s.a.w.s., nothing which could contradict, these guys just obstrust it because Probably Majid Majidi is Irani Shia and hence you can imagine the diff of understanding...",AmirMerchant
2020-07-24 18:55:53+00:00,1286736880051068928,@BexySexy_69 All of you are drooling and yet somewhere there is a poor baby elephant missing its trunk and crying itself to sleep each night as the other baby elephants make fun of it ☹️☹️☹️,DuckieShoes
2020-07-24 18:40:34+00:00,1286733025708056577,"@ThuliMadonsela3 @RevMeshoe Dear Prof, sounds very noble until someone stands up for the elephant, trying to put a spotlight on its plight and then gets crucified for it, or does the elephant’s life matter less? Surely the elephant activist can not be labeled as “part of the rhino problem”?",CorneelPelser
2020-07-24 18:24:17+00:00,1286728926811881475,"@OrangeLeaderUSA @TheRickWilson @ProjectLincoln Chris Wallace: ""You are walking through the desert and see a turtle on its back, what do you do?""
Trump: ""Kill it, easy. There's NO WAY the Biden could pass this test. You couldn't do it, either. And that's an elephant.""",ode_spot
2020-07-24 18:23:19+00:00,1286728684964122625,"@tim_cook @NCRMuseum @NMAAHC China and the elephant in the room that needs to be address... The genocide by CCP on Uighurs, Organ Harvesting, Forced Sterilization, Concentration Camps, Hong Kong, South China Sea, Invading Its Neighbors?",davidunola504
2020-07-24 18:13:29+00:00,1286726209167069185,@bmwarren93 @silentgrind34 @YannickNgakoue I think its the elephant in the room. They couldnt pay him because they overpaid  2 QBs that didnt pan out and Telvin Smith and all hes been was a model player for the organization to get behind. I dont agree with him losing his composure on twitter but I’d be upset too.,Jueceman15
2020-07-24 17:58:41+00:00,1286722486659293184,@lisapease A.R.C. Acknowledgement Redress Closure in the case of American descendants of slavery. It’s always the elephant in the room. It’s never been done. There is a unique and specific justice claim that needs to be addressed if this country ever hopes to live up to its creed.,BishopVernon
2020-07-24 17:36:19+00:00,1286716857328820227,"@5to9traveller Going solo already has its cost implications. But that x UK train prices...yea, the elephant is really in the room 😆. Beyond a day trip, I'd definitely be looking at hiring a car or going with the right group.",wondersowanders
2020-07-24 17:31:37+00:00,1286715673331335170,@wondersowanders My friend told me the same thing in the same manner as the elephant in the room 😂 Those train prices are mad...its why I fell out with train journeys. The last Iong distance train trip I took was last yr to Oxford and before that we are talking years!!!,5to9traveller
2020-07-24 17:06:52+00:00,1286709444387078144,"@donlemon  @ChrisCuomo  Irony so think you could cut it with a knife. Hey donny, what do you get when you cross an elephant, and a rhino?  

Its gotta be strange to appear to be the smart one in the room eh fredo?

Elephino !!!  @TuckerCarlson https://t.co/PInc7bO9qW",killsciencecol1
2020-07-24 16:51:51+00:00,1286705665323368448,"The creation of UN is the worst mistake ever made by the free world.UN is trying to close its jaws to devour us. UN is good 4nothing, ruled by all human rights violators has never been good to solve any conflicts. A white elephant seeking for world dominance. US MUST quit the UN. https://t.co/SlqveHqaCx",wulff13_s
2020-07-24 16:11:29+00:00,1286695508589842433,"@aneesa2604 Me 
.
.
.
.
.
.
.
You think im talking the elephant but its that my brightness is low and I see reflection 😂",Sulay_427
2020-07-24 15:49:27+00:00,1286689962461724674,"@SunlitRoads Noni to the rescue! I'm going to sign us up to volunteer at Safe In Austin. A little ranch near us where they rescue abused and neglected animals. Its so cool! A couple weeks ago we went to an The Preserve and helped bathe &amp; care for 5 rescued elephants
https://t.co/OBi8pPMbQ6",Knox64Knox
2020-07-24 15:48:13+00:00,1286689651349053440,"@JPGodfreyNZ @paultudor @JacquiDeanMP no it doesnt 

the horrendous cost plus blow out will take the capital cost to a level that will have to be written down massively to fair value on completion, the NPV of it will be negative for its entire white elephant not very useful life, a continuing drag on rates, sell it",tony_gavigan
2020-07-24 15:15:20+00:00,1286681376645767168,"3/ swamp! Donald is given a simple basic test when he had a medical incident to see if his basic memory,brain is functioning! Can you point out the Elephant? Can you count backwards from 100 by 7? And the moron thinks its an IQ test! Needs 2 hands to drink from a small glass! ..",VijayKu83132432
2020-07-24 14:19:06+00:00,1286667227974909955,"@MDickventure @andlikelaura @desukidesu This! @andlikelaura had a good gag but the real punchline is part two, when the first man to see an elephant saw its actual giant leg arm penis",flugh_f
2020-07-24 14:16:56+00:00,1286666680819527680,"There is a saying in this part of the woods: ""Beware the ant that finds its way into the elephant's ear"".

And US = ant..really? I mean, random sayings!! 

#TGIF mode?

@SpokespersonCHN @zlj517 @China_Amb_India @ChinaSpox_India @SCMPNews @PDChina https://t.co/ytge38Rkxk",anshumig
2020-07-24 14:11:05+00:00,1286665207012642821,"@Dina_Maron Great thread. I haven't seen the directive itself, just some news articles. Shouldn't the importation of e.g. rhino horn and elephant ivory already be illegal, because of its CITES status?",REnzerink
2020-07-24 14:00:50+00:00,1286662628518113282,"The magnificent Forest Elephants of the Congo's Odzala-Kokoua National Park, a pure escape to remote nature at its finest.

📸 Lango Camp - available to book for 2021 with https://t.co/f7DFV6xSb1 https://t.co/qDbterrUy0",capinafrica
2020-07-24 13:58:29+00:00,1286662039214096384,This week in 1984 the DART began running in Dublin.  Described by some as a 'white elephant on tracks' the most important development in the city's public transportation is an immediate success.  On its first day 35k used it - up 15k on the old diesel train. #DublinSince1922 https://t.co/zkAA1Q4UVJ,tim_carey1
2020-07-24 13:58:24+00:00,1286662015256350721,"@ShefVaidya @PetaIndia Hi @PetaIndia, animal cruelty at its all form is your motto, Yes/No.

If yes, pls file PIL and get killing of all animals banned &amp; get ban on Nonveg across the world. And get ban on horse race,elephant safari,dog race (ME).

If No,let us know, so we can understand you better.",Venkatagiri_GR
2020-07-24 13:16:58+00:00,1286651591085502466,the only cure for depression is the bing homepage images. Its two elephants kissing (???) right now.,seth_michael45
2020-07-24 13:13:40+00:00,1286650758440595457,"dishwater grey color that the raw product usually had. The Anglo/American go-to up to around 1830 was ""elephant"" - so-called not because of its rather large size (22 inches x 30 inches) but because of the iconic watermark, which dates from when most paper was imported into --&gt; https://t.co/dXKdAryZ4E",reallywallpaper
2020-07-24 13:09:30+00:00,1286649712796241920,"@CNN @donlemon CAN'T EVEN DISTINGUISH A RHINO FROM AN ELEPHANT...KIDS CAN EVEN TELL THE DIFFERENCE EVEN IF ITS IN BACKWARDS...SO WHO'S HAVING SOME MENTAL INABILITY...STILL CAN'T STOP 🤣
 
#DonLemonFailedCognitiveTest https://t.co/S0Er2MkhPJ",dmadderhatter
2020-07-24 11:07:15+00:00,1286618946934837248,"@CBCToronto This was always the big elephant in the room, it never was about carbon emissions. Its our big ocean garbage dumps. Oceans clean our air yet we use them as dumping grounds.",spikestabber
2020-07-24 11:04:07+00:00,1286618156837089280,"Tourism Facts: African Elephant

-Weighs up to 6000 kg (6.6 tons)
-Measures up to 3.3 m (10 ft.) at the shoulder
-World's largest land mammal
-Characterized by its highly dexterous trunk
-Long curved tusks &amp; massive ears.

#Zimbabwe
#TravelingEmotions 
#EmojiTourism https://t.co/osRxS7GP2x",EmojiTourism
2020-07-24 10:58:22+00:00,1286616710825553921,"@ProsperChitenhe There is a correlation when it comes to this, or a knock on effect , if one gets angry at the regime without someone backing whose also suffering from the same fate  its inffective like an elephant getting f** with at tick di**,  he needs mass  support 👹👹👹",Munyahendrix
2020-07-24 10:43:08+00:00,1286612875755294720,"The GOP-enabled Trump administration should change its spirit animal from the honorable elephant to the flaming dumpster.  

Yet another fine mess they’ve dragged everyone into in the quest for money and power in the hands of a few who are not equipped for the responsibility.",rtfe3
2020-07-24 10:42:08+00:00,1286612625007222784,@CentusMoon Lol he sounds like a stampede of elephants above you then slowly and loudly places his charges. Its like the biggest freebie ever. I played some unranked a couple days ago and some fella playedfuze on kafe kitchen. I just shotgunnedhim through the ceiling as he placed the charge.,Omerta_R6
2020-07-24 10:33:08+00:00,1286610359089012737,@taxikaren @BBCNews Lol its true. A story about an elephant. Whatever you do don't take your kids to see it at the cinema once it opens,bigkazza1
2020-07-24 10:31:14+00:00,1286609879998889984,Using the excess material and slag to also build a large statue of a turtle with elephants on its back to carry your OC through space does not qualify it as a disc-world and so will not receive a research grant.,cylinders_o
2020-07-24 09:24:36+00:00,1286593112626749440,"Its design was motivated by investigation of charge-parity violation. BaBar is located at SLAC National Accelerator Laboratory.
https://t.co/xzWNl8XMyy

Indians may find interest in reading about babar the elephant also.....

https://t.co/YrC4rIH9pP

Respect comes from work! https://t.co/3pIfmktP2n",Ankesh_Chandra
2020-07-24 08:57:31+00:00,1286586295817510913,@tessarodgers12 @MaisonGladys Its a bit like the looming No deal brexit and impending food and medicine shortages planned whilst we have a pandemic raging across our country?!Staggering how supine or have they been ‘persuaded’ to ignore the elephants in the room. Why ignore the evidence?,stroppypanda
2020-07-24 08:36:02+00:00,1286580892232646656,"If you are neutral in situations of injustice, you have chosen the side of the oppressor. If an elephant has its foot on the tail of a mouse, and you say that you are neutral, the mouse will not appreciate your neutrality. - Desmond Tutu

ANGELA TUNGOL FIRST VLOG",GeLanceRepublic
2020-07-24 08:12:01+00:00,1286574846470770688,"Jio has developed its 5G Service built from scratch using technologies and equipments in India, watching Ambani's Vision and its just sweeting my belle....the thing they hv now is zero competition but when an equally strong elephant comes in ...that will now be the koko",sinzubaba
2020-07-24 08:08:15+00:00,1286573900101451776,"@ThePubliusUSA Hypocrisy seems to be popular with them.

Enough so that I believe that the GOP should change its mascot from the Noble Elephant to the Hippo. 

Once you read up them there are a number of parallels.",cubeslave
2020-07-24 08:02:40+00:00,1286572495244410882,"Anyone ever have one of those elephants at work dreams? Yeah, a baby elephant kicked a big, bad bully elephant's ass for stealing its teddy bear, and a customer got crushed in the process. I'd call that a good work dream.😃 https://t.co/stK9ZTuZry",Random_Imbecile
2020-07-24 07:40:58+00:00,1286567030720782336,"10 miles!
Stopped by this delightful GR postbox in East Keswick.
Pulled this lil elephant guy from the middle of the road, hopefully if its owner comes back they see it!
https://t.co/js0FMJDIr7 https://t.co/xNrzQnIni4",laurentuffield
2020-07-24 07:38:33+00:00,1286566424773906432,"@BiggerHarp Well, the largest problem here is that we do have laws, and the people that are supposed to uphold and enforce them do so selectively at best, or not at all. Thats the elephant in the room that no one wants to acknowledge. Cops have always been an instrument for controlling (1/?)",Its_DeverOHHH
